3,"Balaraju, the head of his village, lives with his wife Baby, his two sons; Chandrasekhar Rao and Bangari, and his two daughters. He helps Chandrasekhar become a doctor and builds a local hospital. On the day it opens, Chandrasekhar comes back home with his lover Kausalya, also a doctor. Both express their wish to marry, which Balaraju agrees to. But, they also wish to settle abroad, which upsets Balaraju, leading to the separation of the father and son.
25 years later, Chandrasekhar, a successf"
8,"oon in a crazed sword fight. The duel takes a turn when the Raja spots the word mard on Raju's chest, and Raju notices one of his blows drew blood from the Raja's cheek. They quickly discover the truth, and keep up the appearance of a death duel until the Raja hoists Raju off the arena and into the viewing gallery. Raju plunges his sword into General Dyer, killing him instantly.
Danny is infuriated. He orders his tanks to finish off Raju and the Raja. (Lady Helena and Rani Durga are strapped to"
2,"herein Ambikapathi might fall to disgrace. Luck seems to be on Ambikapathi’s side as he comes unscathed through these traps.
However, when Kamban discovers his son’s love for the princess and realizes the gruesome retribution that would undoubtedly follow, he pleads with Ambikapathi to give up his love. Meanwhile, Ottakoothar gets possession of a verse that Ambikapathi had penned as an ode to Amaravathi’s beauty and loses no time to showing the parchment to the King. The King is shaken by this "
8,"partner, Meyer Wolfsheim.
Jordan tells Nick that Gatsby had a relationship with Daisy years ago and is still in love with her, and that Gatsby threw parties in the hopes that Daisy would attend. Gatsby asks Nick to invite Daisy to tea. After an awkward reunion, Gatsby and Daisy begin an affair. Gatsby is dismayed when Daisy wants to run away with him and wants her to get a divorce. He asks Nick and Jordan to accompany him to the Buchanan home, where he and Daisy plan to tell Tom that Daisy is l"
2," marry him because he is an alcoholic. Meanwhile, his sister-in-law, who concludes that Latha has come to steal Anand's affections, disturbs his mother with these comments, as well as by the comments of his fiancée. Latha, however, assures the mother, after everyone has left the table, that she will, in fact, try and stop Anand from drinking. Later on, she catches him drinking with his servant (Nagesh). His servant runs away upon seeing her, but Anand continues to drink. Latha throws the glass a"
9,"pretend as if they do not know each other since they don't want Raja to unnecessarily suspect them.
Later Vijaykumar's goons kidnap Amar's daughter and beat Amar who is hospitalized. In return for Amar and his daughter's safety, Raja agrees to do Vijaykumar's job. He nurses Amar back to normalcy and soon they turn thick friends. Amar promises Raja he will support him in this one last robbery. They plan to shift to London after the robbery with the money. They concoct a scheme whereby Amar would"
0,"ends' whereabouts until Mudaliar threatens to have his family killed. Mudaliar then gives Saga some time to find his friends or else his family will die.
With Kayal and Deva's help, Saga finds out where his friends are hiding. In between, Saga is being attacked by a person in a purdah. As Saga cannot see his face, he is unable to catch his attacker. Saga goes into hiding as he suspects that he is being targeted by the father of one of his friends, in order to keep their identities safe. The att"
5," standard tactics. To their surprise, Ravi not only takes them lightly but also supports them in front of their great aunt, Sati Devi. They gradually get closer and Ravi even takes them out regularly to play. Ravi and Rama grow close to each other. Gradually he comes to know that their father Nilesh (Sanjeev Kumar), a talented musician, married without the consent of Rai Saheb, which created acrimony between son and father, further led to Nilesh leaving his father's house forever. He faced bitte"
3,"writing 1 4 3(the number of letters in ""I love you"") in a letter and giving it to her, but he witnesses a group beating a boy who did the same thing, so he crumples the letter, and it is found by Yamuna who realizes his love. One day when they were walking together, Jeeva tries to remove the dirt from Yamuna's eyes, and he kisses her. Yamuna is angry with him. Jeeva senses it, and gets wet in the rain and gets a cold. Hearing this Yamuna meets him. Jeeva expresses that she is the only medicine t"
5,"there was no love between them. But soon realizing his mistake, he goes back to the village and tells Paro that he is ready to do anything needed to save their love.
By now, Paro's marriage plans are in an advanced stage, and she declines to go back to Devdas and chides him for his cowardice and vacillation. Parvati's marriage is finalized with a wealthy zamindar and widower (Moni Chatterjee) with children older than his young second wife-to-be.
In Calcutta, Devdas' carousing friend, Chunni Ba"
3,"Pallavi (Rakshitha) is newspaper editor finds a mysterious, intriguing and typed love letter in a bottle in the sea shore. She is fascinated by it and shows it to her colleagues. They print it in their newspaper and get numerous responses. Pallavi due her personal curiosity tries reach Sivamani (Nagarjuna Akkineni) and he ignores Pallavi. Rajnikanth (Ali) helps Pallavi in getting close to Sivamani and later Sivamani past gets revealed. Sivamani is an honest cop in Visakhapatnam (Vizag). He falls"
5,"Renukadevi is widowed and the mother of a son named Ram. Her husband had indulged in all possible vices, and died. Her father-in-law, Rai, does not want Ram to repeat his father's mistakes, and teaches him all the positive values of the Hindu religion, in particular the contents of the Bhagavad Gita. As a result, Ram refrains from all known vices, is an expert in yogic exercises, decides to live the life of a celibate, and refuses to marry anyone. When Rai dies, Renuka asks Ram to fulfill his gr"
6,"Inder (Jeetendra) is a well-off person working along with his uncle (Shreeram Lagoo) as an architect. His uncle is a fan of famous dancer Aarti Sanyal (Hema Malini). Whilst playing snooker against his uncle, Inder loses the game and his uncle asks him to join him at Aarti Sanyal's concert. On the way to the concert, Inder meets with a near-fatal accident.
One day his uncle suggests to him to go to Mandu to see the architectural beauty there. He meets a woman there and learns soon that she is th"
3,"s held hostage with the bag of cocaine, hiding it in the men's toilet. However, this is noticed by his colleague Mallika (Trisha), who becomes suspicious and thinking that Diwakar is involved in drug smuggling, informs her superior Dhiraviyam (Kishore). Both begin to pursue Diwakar, taking away the bag of cocaine from the toilet in the process.
When Diwakar realizes that the bag of cocaine has gone missing, he decides to return to Vittal a bag containing packets of maida instead, thinking that "
4,"ecide to shut down Yellowtooth. While drinking in a local bar they encounter a mysterious group of fishermen led by a strange man, on a silly matter. He challenge to meet the trio outside, where they are surprised with a friendly drinks offer. They drink through the night and he learns all about the trio. Also, he claims to be a cursed merman, which the trio does not take seriously. He take them out on his next fishing trip out in the ocean and suggest that the fishing business is profitable and"
7,"Rathnakumar the chief protagonist, even in poverty he woos and wins the hand of Bhanumati. A skeleton at the bidding of the hero, hurls a giant rock on the ground, and diamonds, rubies and emeralds pop out. Getting into evil company, he gets addicted to vices that make him ill-treat his wife and then desert her without any qualms. He proceeds to fall for a beautiful princess and impresses her under false pretences. He gets his comeuppance towards the end, his dubious past revealed and is impriso"
2,"lly tells her mother about Uma, Shanti wants Uma to take tuition for Geetha; Uma accepts the request. She is shocked to learn that Geetha is Sundar's child when they accidentally meet along the road. Sundar goes to Uma’s home, where they have a conversation about the past. Hearing this, Geetha realises that her father was once in love with her teacher.
Shanti learns of Sundar's relationship with Uma. Not wanting to cause Sundar and Shanti to separate, Uma gives a letter to the school principal "
4,"agod under Daddy's protection and deceives him that the police are in pursuit to arrest him for the tiger killing. A team lead by Zachariya arrives at Murugan's home. Murugan with his family escape to Mangalore in the transport and manage to escape the police. He delivers the ganja and Manikuttan gets the job he was offered.
Murugan impresses Daddy and earns his trust by helping in his business activities. Meanwhile, more people are killed by tigers at Puliyoor. In an encounter with Zachariya, "
7,"ofoundly and do not dare it to declare itself really.
Of teasings in mutual harmless quarrels, 2 lovers who only yesterday, bickered do not joke any more at the moment.
They are not any more for the party, because a good-for-nothing, but a son of the only big landed family of neighborhood, Doreswamy (M.N.Nambhiyar) wishes ardently Radha for wife.
Grasping, the father (V.S.Raghavan) of the young woman sees the opportunity there to grow rich and forget the promise made for Gobi ' s family.
Ano"
4,"Ulahannan ""Unnachan"", a middle-aged secretary in Keezhattur panchayat, is bored with his monotonous life and no longer cares for his wife Annyamma. She feels the same and no longer shares his bed. Ulahannan's routine includes dozing on the bus ride to his office, where there are only loafers sitting around. He often encounters Lillykutty who flirts with him. Every night at home he sits on the terrace drinking alcohol with his neighbours—Venukuttan, Jacobettan, Monai, and Benny.
At the insistenc"
9,"The film begins by showing Rajni as Balu, a lavish spendthrift with a cavalier attitude towards life. Born to a rich father Chandrasekhar (played by VS Raghavan), Rajni has a rampant and aggressive behaviour and gets into confrontations wherever he perceives injustice. Worried about Rajni's behaviour, his father decides to send him to his friend and ex-militaryman Gangadharan's (played by Sendhamarai) village, to work for him for one year with a condition that Rajni will not reveal that he is th"
5,"A group of people of Indian origin live on an island which contains a tomb of Shahenshah Chandi Sona which is believed to contain jewelry, diamonds and gold. Mayur and Rita, stage actor love-birds, plot with Amar to steal this wealth and better their lives. They decide to buy a house from a woman named Mayadevi, and after doing so they decide to make a swimming pool and through that dig a tunnel right underneath the tomb and help themselves to the riches that they find there. They also decide to"
9,"e son of Chandrasekhar. Rajni slowly gets accustomed to the village life and learns to work hard and develops a good relation with Gangadharan and his family. During his stay, he spars with an arrogant rich girl, Sumathi (Madhavi). Madhavi assuming Rajni to be a poor villager tries to humiliate him and Rajni responds in kind. Eventually they both fall in love. In a triangular story line, Gangadharan's daughter played by Sulokshana, also falls in love with Rajni, but learns he is in love with Mad"
5,"This was mainly a Noor Jehan musical about a man seduced by a gold-digging woman, who then kills her and her lover is jailed. When he is released, he finds employment as a gardener and becomes a father-figure to his employer's son Anwar and to Anwar's fiancee Zeenat (Noor Jehan). This allows him to prevent Anwar from perpetuating precisely the same crime for which he had been jailed as history repeats itself because, so the film alleges, men are constantly threatened by women and only paternal w"
7,"Marziana, a Baghdad-based dancer, is abducted by the tyrant Sher Khan, commander of the notorious king Amir Kasim Khan, to his palace. She is rescued by Alibaba, an impoverished woodcutter who fights with Sher Khan and vanquishes him. Marziana and her sidekick Dowlath find refuge in Alibaba's house who lives with his sister Ayisha and servant Bulbul. Marziana learns that they are the siblings of Kasim, who had driven them out at the instigation of his cruel wife Salima. Marziana and Alibaba late"
8,"nd the argument (held in front of the audience) degenerates into a catfight. As the young ladies scuffle with each other, they are met with a big surprise. Hundreds of glittering stolen diamonds, which were due to be smuggled out of the country, fall from the model's hair and on to the ramp, only to be snatched up by paparazzi and celebrities alike.
Anu, Sheila and Rina are in shock as the fashion show turns to mayhem. The stolen diamonds are priceless and have to be recovered by the gangsters,"
1,"Rajan is a village buffoon and his father, who is on his deathbed, lets his son go and meet a certain Raibahadur Mohan, who lives in the city, who might be able to help him act with some work. After his father passes away, Rajan comes to the city and finds Raibahadur's place. At first, he has been turned away but he is called back and the Raibahadur accepts him wholeheartedly once he comes to know of Rajan's identity. Raibahadur's daughter Kavita (Rekha), who is about to get married, comes home "
1,"o a healthy baby boy. Satpal takes the baby, minutes after it is born and tosses it out of a window. Instead of falling to its death though, the baby is caught by Sheroo who flies him to his master. Jwala has been injured by a tiger and is being healed by a poor blacksmith and his wife. They are childless and are pleased when the bird brings the baby, believing it to be a gift. They explain what happened to Jwala when he awakes and he assents to them keeping the child and raising it as their own"
2,"more. However, Sundar survives the crash and only loses his eyesight. He is given the medical attention by a tribal family in a forest area.
Dayaparar's friend(M. R. Santhanam) advises him to remarry to get over his sorrows as he is alone after the death of his son, to take care of his health. He meets sumathi's father and seeks her hand for Dayaparar and mentions that all his property will be left for Sumathi after he dies as he is alone. Sumathi agrees to the marriage to support her family an"
5,"e other one ""Pran"". He somehow throws ""Kishore"" with his mother out of the bungalow and brings ""Pran"" mistaking ""Pran"" as from his wife. Now ""Kishore"" is raised in a poor life with both Meher and Mrs Rai Bahadur and ""Pran"" raised in bungalow. Both become boxers in the same boxing club. Kishore always betters Pran, but is denied his right every time due to Pran's unfair tricks.
Kishore falls in love with Pran's assistant-cum-girlfriend ""Mala"", who is from a rich family. An LLB student who's the "
7,"A provincial region named Karayur, in 60s...
Families of Nallasivam (S. V. Subbaiah) and Murugan (M.G. Ramachandran) are neighbours for generations. Nallasivam is nurturing his wish to give his daughter Valli (B. Saroja Devi) in marriage to Murugan (MGR).
Meanwhile, a bride search for Nallasivam is on and Murugan accompanies Nallasivam along with others to see a bride Kamalam (M. N. Rajam). Kamalam thinking Murugan is the groom agrees for the marriage, and finds it is otherwise on the day of t"
1," her identity as she always veils her face. Years pass and Vijay almost completes the job when he, at last, identifies Vidya. Vidya tries to explain to him, but he was still angry and wouldn't listen to her and just wants to finish his job and leave. After some drama, Vidya's mother comes and reveals that Vidya has been chaste all the time and that she was the actual culprit. It is also revealed that Vidya was the lost daughter of this gentleman and this woman who poses as Vidya's mother was the"
9,Satyamoorthy is a wealthy diamond business man and a widower living with his younger brother Raja (Rajinikanth) and two daughters Radha and Chitra. Satyamoorthy is a great devotee of saints and priests trusting all of them to be genuine whereas Raja is a happy go lucky guy just opposite to his brother who does not trust any of them. Satyamoorthy once invites a priest to his home to perform rituals to drive away all evil surrounding his house not knowing that the priest is a fake and member of a 
9,"s sad story, Shankar undergoes a change of heart and he decides to mend his ways, eventually becoming a police informer. Soon, he falls in love with Sumathi, but Sumathi rebuffs him as she is unable to forget Balu. Meanwhile, Sumathi is kidnapped by a smuggler Bhaskar (Captain Raju), for whom Shankar once used to work, in order to force him to smuggle diamonds. Shankar reluctantly agrees to Bhaskar's demand so that Sumathi would be saved, but when Bhaskar refuses to release Sumathi, a fight ensu"
3,"The story begins at Ravana's (Prakashraj) abode and the time of Ramayana when he orders his uncle Mareesan (Jayaram) to transform into a deer to abduct Seetha. Mareesan argues with Ravana but finally complies since Idumba (Raju Eswaran) and Ravana threaten the life of Mareesan's lover (Samiksha). Finally the said thing happens and Mareesan gets struck by the arrow by lord Rama, he becomes a rock but not before he transforms Idumba into an anklet and wears it on his leg. Times change and the mode"
2,"Pandiya is a young man who leads a troubled life. He is continuously being chased by Marudhu (a look-alike of him) and Marudhu's boss Kabali, who would be given a lot of money if they killed Pandiya. While being chased by them once, he gets into a runaway car being driven by an insane young girl (Vasanthi). The car crashes, but the girl is cured from her insanity. Her father allows Pandiya, who is homeless, to stay with them. Parallelly, Pandiya falls for Geetha and her father Amritha Lingam acc"
6,"school-master and the daughter of the rich landlord (sister of the bullies). Sick of the exploitation he sees around him, Ranjit runs away to the city.
Several years later, Ranjit's father dies and a telegram summons Ranjit back to the village to perform the last rites. Ranjit returns, to find that nothing has changed in the village. He is also told that his father had taken loans from the landlord to pay for his medicines and healthcare, and that Ranjit now is required to repay those loans, or"
4,"The film begins with a flashback where two brothers Ravindra Varma (V. K. Sreeraman) and Mahendra Varma (Kalasala Babu) fighting for the royal family treasure along with their sons. During the fight, a prism from the idol of the goddess explodes. The brothers get frightened and immediately stop the fight. After conducting certain rituals, they find that the goddess is angry because of the bloodshed that happened and it is decided that the treasure will be locked for 41 years.
Present - a con ma"
2,"nd to usurp his employer's wealth. Gunaseelan's loyal servant Poyyamozhi (V. M. Ezhumalai) tries his best to reveal Vajram's intentions, but falls to deaf ears. Greedy Vajram opposes his son Arivumathi (A. Karunanidhi) from wedding Ezhilarasi (T. P. Muthulakshmi) since she is not from a wealthy family.
Shekar marries Gowri, but Sundar leaves home since he feels that he is a burden on them. Sundar meets with an accident and loses his mental balance. He is rescued by Dr. Sumathi (M. N. Rajam) who"
3,"nwhile, Shruti's father rushes to the hospital and tells Ravi/Shankar that Shruti is being married to Rohit forcibly. Ravi reaches Vizag and upon entering the household of Poorna acts as if though Kaasi's soul is in his body and it wants to kill Shankar and Nanaji. Poorna, a superstitious man believes this despite everybody else's misgivings. With the help of Shruti, Mohan Rao/Nanaji, Dr. Savitri (Ali) and his friends, Ravi manages to kidnap Rohit. Poorna along with Shruti, reaches the spot wher"
3,"rn day comes. Rajaram (Nasser) is a very rich man who owns tea estates and he has Seetha (Saranya Mohan) as his dietitian and Sri Rama (Arvind Akash) as the cook. Both Rama and Seetha are in love, on the other hand Rajaram's relatives (M. S. Bhaskar and Mayilsamy) plan a plot to take the property. In this process, they end up planning to kill Seetha by pushing her from a mountain top. Seetha falls directly on the rock idol of Mareesan and he gets his human form. At the same time, his anklet fall"
8,"will be shot; he cannot authorize Army action absent hard evidence (not just a letter); there are no other options. Kaul's son, Gaurav, sets off to find his father.
Gaurav meets Jabbar and discovers that his father has been transferred to a different prison camp, Saran Jail under the cunning and sadistic Sohail. Kaul meets another set of captured Indian POWs at this new prison. Kaul attempts another escape. One man sacrifices himself on the electric fence as others go through. Sohail bemusedly "
2,"paganda of this accusing of an affair between Sarangadhara and his step mother with the sinister motive of creating conflict in the house of Rajaraja Narendra. Without proper inquiry, King Narendra ordered the chopping off the hands and legs of innocent Sarangadhara. It was mandatory to obey king's orders to and so the punishment was meted out to the prince in the mountain forest.
Sarangadhara was lying in a pool of blood screaming in pain drawing the attention of Meghanadha a devotee of Siva, "
9," him furious again. This time after his release from jail, Indiran kidnaps Geetha and tries to molest her in front of the public. To everyone's surprise, Manikam finally snaps and hits back Indiran and his men badly thereby saving his sister. The beating of Indiran and his henchmen was so severe that it shocked Shiva and he asks about Manikam's past lifestyle in Mumbai when they were young.
The film enters a flashback where Manikam lives with his family in Mumbai while his siblings are young an"
4,"rks off a cat and mouse game as Tamizhselvan and Anandan start devising tactics to outdo each other. This includes Anandan having to order Tamizhselvan's arrest after some riots broke out. It slowly dawns that Anandan's reign is no different from Tamizhselvan's and the deputy points out that the same corruption exists in Anandan's reign, to which Anandan says it's the nature of politics. Anandan meets Kalpana again while she is doing social work after a while, and sends Minister Nambi to bring h"
7,"Somu agrees to marry his daughter to his close friend muthaiya's son. Muthaiya has helped in all instances.
One day, he gets a letter from his late wife's cousin stating that Somu and his daughter must come to own Somu's father in law's wealth. He refuses the offer has he doesn't have money to go, Muthaiya sells his wife's jewellery to send him.
Many years later, Somu and his daughter are leading a luxurious life. Muthaiya's son Gopal enters the house as a gardener.
Soon Muthaiya comes to Som"
7,"d the villagers apologises on the guilt of defaming Kanagu before. Kaveri too donates her jewellery to the needy. Sundharam opposes to this but Kanagu settles Loganayagam's debt to Sundharam. Kanagu requests the villagers to be in the registration office tomorrow to transfer his land to their names and to stop this Sundharam accuses of Kanagu is mentally unstable and admits Kanagu to a mental sanatorium without anyones knowledge.
Ezhumalai (Kaka Radhakrishnan) who works for Arumainayagam takes "
1,"is grief, Bharti had a paralysis attack. Bharti had become weak due to the separation of Ravi, at her last moment Ganga the maidservant comes out with the secret of Ramu being her elder son. Bharti was glad, but her time was just near to completion. Before her last breath, she took the promise from Ramu that he must break down the wall that stood between his younger brother Ravi and his father. How does Ramu fulfill his mother's last wish? How does he bring back Ravi from amongst the bad man? Ho"
3,"Ramakrishna (Chiranjeevi)26 is a mechanic whose life changes when he meets Priya (Anjala Zaveri)18 at a train station. She sees him and feels some inexplicable connection, and runs away with him to flee her father, Mahendra's (Prakash Raj)41 goons. They end up living in the forest with their son 7 , but Mahendra, who is an underworld don, kidnaps her so that he can marry her off to another don's son. Ramakrishna confronts her father and in the ensuing struggle, Priya takes the bullet shot at her"
8,". Believing Roshan to be the kala bandar, they beat him to within an inch of his life and Mamdu shoots him. Then, Gobar comes up with a startling deduction about the reality of the kala bandar; that the kala bandar is in fact the vices residing inside the people of Delhi 6 and something that the people must defeat within themselves. In the end the neighborhood realizes this and helps Roshan to reach a hospital with the help of an ambulance. But while on the way, Roshan does not respond to the tr"
3,"ant in Bangalore, for a job. He is offered a partnership at an unbelievable of wage, unaware that the business is all about smuggling drugs--during the police raid they are battered and bruised.
In the meantime, the peon Bezawada creates a ruckus at the homes of the trio and reveals to the wives the details of the debts. To make up for their husband's financial catastrophe, the wives decide to work. The husbands are infuriated at this and this leads to misunderstanding among each couple. After "
3,"challenge. Priya leaves for India on the night before Vicky wins the challenge, heartbroken at the thought that Vicky is marrying someone else. Vicky receives a message Priya had recorded prior to him rejecting her on his mobile phone where she had declared her love for him. He gains a change of heart on seeing this message and realises how much Priya had loved him and was willing to change for him, in spite of his faults. He also realises the need for compromises in life. Vicky conveys his feel"
2,"ged, and brought before the courts.
Sivaji Ganesan acknowledges his guilt to the Judge (Chittor V. Nagaiah) who in-turn knows that he should send him to prison for two years. But moved by the plight of the farmer's family (which include his widow (Sowcar Janaki), his sister ([2]), two young sons; a crippled father (S. V. Subbaiah), and his blind mother (Ganthimathi), and his inherent belief that imprisonment does not serve the good of the victim or the perpetrator, the Judge resolves to try a n"
3," Kataria might leak all the information about his gang. The commissioner realizes Vijay's Innocence and claims Teja a wanted criminal. Out of fear, Teja runs away into an old mine with Mona (Mahie Gill), but Vijay manages to track him down. Teja manages to get Vijay at gun point and pulls his coat's sleeve back. Then Vijay notices a tattoo on Teja's arm and realizes that he is the very one who killed his parents. Then Vijay says that Prashant Khanna who Teja killed years back was Vijay's dad. Te"
8," Khan is a high-profile politician whose reputation, and health, will be ruined if news gets out that his daughter is in love with an Indian. Veer respects this request and decides to leave for India but Raza, who is outraged by the shame Zaara has brought upon him, frames Veer and has him wrongly imprisoned on charges of being an Indian spy.
Veer tells Saamiya that she can fight his case, but requests her to not mention either Zaara or her family. The number 786 is considered by some Muslims t"
3,"ly made from molten celluloid. This projected movie roughly reveals the story of a couple of street performers (Cheran and Navya Nair) in love and tortured by a lustful Zamindar (Prakash Raj) who tonsures the girl's head.
Even on the marriage stage, her bangle projects such a show specially for her, and she creates a scene ending in the cancellation of the marriage ceremony. Later her understanding fiancé Muthu accompanies her to investigate what really happens. It leads to an old retired schoo"
1,"Mahendra Prasad lives a very wealthy lifestyle along with his daughter, Kiran, in a palatial house. He is very religious and superstitious and consults his astrologer, Pandit Din Dayal Shastri, on all major issues. When Kiran informs him that she and wealthy Randhir Mehra are in love with each other, he consults Din Dayal, who predicts that the alliance is unsuitable. Mahendra convinces Kiran to get married to wealthy Ravi Kapoor, which she does. On the day of the marriage, Randhir attempts to s"
3," Raghavan and Anderson find a connection between Rani's murder in Madurai and a two-year old unsolved murder of an Indian-American girl, Chandana, whose finger was also found hanging in her boyfriend's car. Raghavan's instinct leads them to Chandana's body in a restricted area in the suburbs, found along with three other American girls, raped and murdered in a similar manner. After narrowing down their suspects using flight records, their suspicion falls onto two Indian doctors who studied in Ne"
2,"Mahalakshmi (Pandari Bai) is the daughter of a rich banker (Sahasranamam) who wishes that she should marry a young man (Gopi). However, a noted lawyer of that town, Sathasivam (Sivaji Ganesan), a widower, wishes to marry her and to save her father's reputation she marries him and soon loses her father. The couple have a son (Chalam, the noted Telugu actor). The lawyer’s nephew Bhoopathi (T.R. Ramachandran), not worldly-wise, has a friend (T.K. Ramachandran) who wishes to exploit him for his mone"
3,"New York where he constantly keeps his superiors in Chennai updated on the investigation. At the hotel, he meets his neighbour, Aradhana (Jyothika), an NRI. He immediately notices that she is going through a rough patch in her life and one night, worried about her safety, he breaks into her room, only to find her attempting suicide by asphyxiation. He saves her life and the two strike a friendship. Aradhana reveals that her violent husband is filing for divorce after cheating on her.
Meanwhile,"
8,"Naseeb, a story of destiny and fate, begins with a lottery ticket. A drunken man who cannot pay his tab trades: he decides to sell his ticket to the waiter, Namdev (Pran). Namdev purchases this tickt with his three friends Damu (Amjad Khan), Raghu (Kader Khan) and Jaggi (Jagdish Raj). Using a system of drawing out the highest card to decide who keeps the ticket, Jaggi wins, and the ticket stays with him. When the ticket turns out to be a winner, Damu and Raghu turn on the other two, murdering Ja"
8,"en confronted by Ranveer, he tells him that he would be back in a month to receive punishment for taking Habibullah. Badshah goes back to Afghanistan and marries Benazir; after the time limit, he comes back to India and surrenders himself to Ranveer Singh, who he addresses as ""Rajput Khan"" and is jailed for five years. While Badshah Khan is away, his childhood friend Khuda Baksh (Danny Denzongpa) assumes the role of a guardian for Benazir.
To avenge Habibullah's death, his brother Pasha (Kiran "
4,"b-plot involving the child custody battle between Nandhakumar and his wife Meera (Sameera Reddy).
Nandhakumar makes three attempts to get evidence against Gopi Krishnan. The first two fail, because Nandhakumar's subordinate Sunny leaked the plans to Gopi Krishnan. Vasudevan commits suicide after the first failure. Finally after catching Sunny, the third attempt succeeds (though there is confusion over the evidence and some thugs attempt to murder Gopi Krishnan while he is in police custody). Ho"
5,"rees to her wish, the child is born, Meherban Singh's wife dies, he surrenders the child's responsibility and he is accepted by Sita. This creates a misunderstanding between her husband and mother-in-law and ultimately she is discarded by both of them. Twenty-five years elapse. The son of the outlaw Meherban Singh becomes the preserver of law, he is Inspector Vijay. At a young age, this brave Inspector is an example in himself as an ideal police officer and a devoted son to Sita. Within this per"
0,"a goon, she dumped him. And she also come to know that she is in love with Rocky. Later on Rocky kills Avik and the minister. One day when Rocky, Nandini, and Diya (Nandini's friend) go to the temple, Diya sees Rocky killing someone. And then there is a flashback about how he and Nandini met before but she lost her memory. That happened because Nandini's brother was an undercover cop and when goons found out they killed the whole family. The only one who survived was Nandini but she had a bullet"
